Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
67578390,2020-01-31,21:46:30,Import,CN,PORT_20,MN,850980,R5EYJZ1,V88XC5E,94.23,0.3,0.312,LINE_MODE_10,73.9,Clear
30103472,2020-01-31,10:36:32,Import,CN,PORT_30,LR,392310,LHU8SJT,7PN0VA5,2688.0,840.0,798.168,LINE_MODE_10,13.8,Clear
74348811,2020-01-31,07:02:51,Import,US,PORT_62,IR,051110,WQTGHL2,HR8PIUO,586208.5,0.1,0.096,LINE_EIZP3I,17.5,Clear
90486812,2020-01-31,19:45:32,Import,PH,PORT_40,MN,080430,2GQYERR,12T6B19,2475360.0,14400.0,14114.88,LINE_MWIDNS,27.6,Clear
81085792,2020-01-31,17:41:52,Import,US,PORT_20,OM,401693,190M2ZQ,FQKH1PD,46.58,1.7,1.683,LINE_MODE_10,40.2,Clear
51577070,2020-01-31,06:17:50,Import,PH,PORT_20,LR,854231,QHQHQFV,8WDKMC6,1622.56,0.8,0.801,LINE_MODE_40,41.5,Clear
19794731,2020-01-31,10:28:11,Import,US,PORT_20,GN,710692,FM9NO3G,ZRFDVRM,1777.76,0.8,0.797,LINE_MODE_10,43.9,Clear
30153754,2020-01-31,23:06:34,Import,VN,PORT_30,OM,854442,XP1UL5R,9BAAPBR,1883.7,63.0,60.43,LINE_MODE_10,19.8,Clear
21226972,2020-01-31,10:14:52,Import,CN,PORT_40,BG,847150,0GCE92K,SZXY7DX,10198.2,46.0,46.009,LINE_MODE_40,40.8,Clear
93370236,2020-01-31,05:46:36,Import,CN,PORT_16,LB,731819,YDMHTLK,5J2VDCN,2208510.0,23150.0,22413.83,LINE_MODE_10,25.7,Clear
27075351,2020-01-31,23:31:51,Import,CN,PORT_20,CA,820559,M31QXTY,47UR8NX,2695.0,154.0,151.798,LINE_MODE_10,37.3,Clear
83577202,2020-01-31,03:45:22,Import,CN,PORT_20,ES,620640,JPYWYV1,GY0OF1C,248.3,13.0,13.458,LINE_MODE_10,69.9,Clear
97449210,2020-01-31,03:13:30,Import,DE,PORT_39,AT,940180,2ZLRQDY,EOZM7XM,18.0,15.0,15.468,LINE_MODE_10,67.3,Clear
35748302,2020-01-31,20:37:02,Import,JP,PORT_30,ES,390690,VQN5XR0,PF1L1IG,141426.0,2430.0,2394.036,LINE_MODE_40,30.9,Clear
16577241,2020-01-31,01:23:21,Import,US,PORT_20,CL,720827,0WISZX7,8J2DQ1N,613340.7,2037.0,2018.056,LINE_MODE_10,40.6,Clear
90426430,2020-01-31,11:07:10,Import,KR,PORT_20,CL,392310,SYYQ29T,V9D63Q7,94098.88,29405.9,30029.305,LINE_MODE_10,60.7,Clear
26986182,2020-01-31,13:21:42,Import,IT,PORT_16,SD,392690,M5KYBBQ,8MZ8S7Z,12.0,20.0,20.904,LINE_3JLK6O,4.5,Clear
49750988,2020-01-31,01:51:08,Import,CN,PORT_20,RS,680299,BN0RZ6V,R9EVME7,1015.0,50.0,49.61,LINE_MODE_10,41.5,Clear
98630862,2020-01-31,18:39:42,Import,JP,PORT_20,WS,851410,7QSL0OY,R80AEQC,5795400.0,6500.0,6533.8,LINE_MODE_40,44.1,Clear
15062124,2020-01-31,18:19:24,Import,CN,PORT_152,EC,391990,86URLQC,97GWIU8,2.25,22.5,23.398,LINE_30GFAP,98.0,Low Risk
55943121,2020-01-31,08:21:21,Import,CN,PORT_40,PY,071010,7YMJPB6,37YCWFX,8138400.0,24000.0,22816.8,LINE_MODE_10,14.2,Clear
31774363,2020-01-31,02:40:43,Import,AU,PORT_20,GG,720421,S7Q6MDF,HQLL7MV,575776.0,37880.0,37111.036,LINE_MODE_10,33.3,Clear
55783678,2020-01-31,00:55:58,Import,CA,PORT_40,LB,160411,SN8R2AU,5M3SYCZ,9001440.0,700.0,698.04,LINE_MODE_40,38.8,Clear
18053576,2020-01-31,05:48:56,Import,CN,PORT_20,BA,392690,3BFUK83,3K9G9L5,39.0,65.0,64.883,LINE_MODE_10,45.5,Clear
99539534,2020-01-31,15:36:14,Import,CN,PORT_30,ZZ,482369,7GQ4J6F,24ZI9DJ,13814.5,35.0,33.922,LINE_W6UCD9,20.4,Clear
70093211,2020-01-31,14:16:11,Import,TR,PORT_30,GG,620432,9MHWRZ5,UXMK6XV,86592.0,165.0,150.581,LINE_MODE_10,14.4,Low Risk
63188433,2020-01-31,16:08:33,Import,JP,PORT_33,SV,611510,OE3HLQ0,QQCZLLU,465056.8,388.0,437.447,LINE_H35Z1A,43.4,Low Risk
82441096,2020-01-31,08:34:16,Import,CN,PORT_13,AM,390690,6T4H1Q8,SRG4OGH,1056912.0,18160.0,18853.712,LINE_MODE_10,71.9,Clear
75248528,2020-01-31,16:30:08,Import,US,PORT_30,FJ,210390,PL7Y2DQ,18ZMSJ0,5967.0,221.0,225.906,LINE_MWIDNS,61.3,Clear
89348802,2020-01-31,20:18:42,Import,CN,PORT_33,IR,901820,EGT1XQK,9ZYTZ0N,40259.98,7.9,8.178,LINE_MODE_10,69.9,Clear
18224437,2020-01-31,19:12:37,Import,US,PORT_40,IR,901730,7E7ROMP,3GJVKTW,13464.0,30.0,33.631,LINE_MODE_10,41.9,Low Risk
44661799,2020-01-31,12:07:19,Import,CN,PORT_40,GU,680293,DTOMOQN,MOL77XU,181440.0,16800.0,16156.56,LINE_MODE_40,15.4,Clear
59206244,2020-01-31,21:54:44,Import,CN,PORT_13,HN,691410,0N659TO,GZDELZ8,386.1,13.0,11.787,LINE_MWIDNS,13.4,Low Risk
55175951,2020-01-31,02:35:11,Import,CN,PORT_30,LV,300215,FBPDXFF,DZP9PQT,2150.75,0.5,0.493,LINE_MODE_10,37.3,Clear
23566026,2020-01-31,17:43:06,Import,CN,PORT_20,IR,420212,ZVJO0HV,YFIIJH0,6080.9,49.0,50.137,LINE_MODE_10,62.0,Clear
22479087,2020-01-31,04:23:27,Import,CN,PORT_20,MN,071080,DG12KN7,ELM7WPQ,53040000.0,200000.0,203540.0,LINE_MODE_10,58.4,Clear
16915974,2020-01-31,19:16:54,Import,CN,PORT_20,LR,950300,H1JD396,KILND1W,132.72,16.8,17.627,LINE_W6UCD9,7.2,Clear
23453640,2020-01-31,10:54:00,Import,CN,PORT_30,GU,420232,AIWW1ET,GV4KUH5,1206.8,14.0,13.527,LINE_MODE_10,24.4,Clear
38037185,2020-01-31,06:13:05,Import,CN,PORT_20,AT,621290,J4JJJ1C,XGI0V6N,33625.6,284.0,289.311,LINE_BX52LT,53.0,Clear
20480646,2020-01-31,12:40:06,Import,CN,PORT_30,OM,620213,BINA4CT,TMXBWGI,43.8,3.0,3.56,LINE_FDLUKP,57.4,Low Risk
42400662,2020-01-31,23:09:42,Import,SE,PORT_20,PL,901849,96IVBMF,ZXYTJC0,348.48,0.8,0.804,LINE_EIZP3I,44.1,Clear
22355772,2020-01-31,17:08:12,Import,JP,PORT_40,GG,842890,BK6UO0X,PPV74V1,154590.0,15459.0,15462.092,LINE_MODE_40,40.8,Clear
43187433,2020-01-31,20:18:33,Import,CN,PORT_40,PL,950490,PRTVYKD,HN11M2J,163.2,48.0,47.746,LINE_MODE_40,37.2,Clear
39843772,2020-01-31,05:34:52,Import,GB,PORT_20,TH,820411,ZZ0MI35,Z8UMH9A,173.28,5.7,5.701,LINE_MODE_40,40.8,Clear
52320937,2020-01-31,22:27:37,Import,CN,PORT_40,WS,420219,6HBS6C9,ROKKMM3,453.26,26.2,28.021,LINE_MODE_40,116.8,Low Risk
71949819,2020-01-31,01:27:39,Import,CN,PORT_13,BA,950790,WCMJ1WP,NN8EXE8,919.6,38.0,36.165,LINE_MODE_10,14.8,Clear
47332799,2020-01-31,04:43:59,Import,DE,PORT_40,FJ,842121,GKLIYC0,TJW850Z,18584.6,86.0,82.706,LINE_MWIDNS,21.4,Clear
96377894,2020-01-31,17:22:14,Import,ID,PORT_20,MT,630790,9JXHWJ7,EI11V7R,144.44,62.8,62.122,LINE_MODE_10,39.6,Clear
54588584,2020-01-31,15:13:44,Import,HK,PORT_39,EC,910121,AGYJXK2,NWV14OF,200964.56,0.2,0.225,LINE_77BN4M,37.0,Low Risk
76550864,2020-01-31,03:51:44,Import,US,PORT_13,LV,840999,FSIS8ZP,Y353429,1569040.0,100.0,95.42,LINE_MODE_40,10.5,Clear
80859466,2020-01-31,15:13:46,Import,DE,PORT_40,AT,853949,H8JRSLI,088W5GF,1347600.0,800.0,802.56,LINE_MODE_40,42.8,Clear
97177622,2020-01-31,20:19:02,Import,ID,PORT_40,AT,440922,RMNINYE,5CW32CD,1937986.7,7657.0,7849.956,LINE_W6UCD9,57.3,Clear
26975258,2020-01-31,13:15:38,Import,CN,PORT_40,GN,392690,4FTTHB2,3EVLVZQ,23.7,39.5,39.784,LINE_MODE_10,51.4,Clear
39248841,2020-01-31,03:03:21,Import,TW,PORT_40,LR,854232,FXDCYY8,MN6GUJK,472559.07,18.3,18.13,LINE_MODE_10,40.6,Clear
15001388,2020-01-31,05:11:08,Import,CN,PORT_16,GU,851679,0Q0JB3Y,NZYZ967,1665836.8,4267.0,4233.717,LINE_MODE_10,41.5,Clear
89119462,2020-01-31,11:16:22,Import,CN,PORT_20,SD,731816,BBCRK3B,QA2VW8H,155623.65,7980.7,8022.2,LINE_MODE_40,44.1,Clear
40877967,2020-01-31,03:11:27,Import,IN,PORT_40,HN,420292,XIAO4BX,8IEFZMQ,1190.0,20.0,19.554,LINE_VZIZJJ,26.0,Clear
31013188,2020-01-31,10:14:28,Import,JP,PORT_20,KR,750890,Q3ZYHYR,9EU14RO,69773.44,35.2,39.404,LINE_MODE_10,41.5,Low Risk
55952580,2020-01-31,10:23:00,Import,CN,PORT_33,AM,392690,9UBMHV5,M1KX8CL,8.4,14.0,13.947,LINE_MODE_10,44.2,Clear
90226979,2020-01-31,03:46:59,Import,CN,PORT_10,LB,650500,VRGHBBB,ML0RQKK,7.4,2.0,1.943,LINE_MODE_40,22.0,Clear
74509396,2020-01-31,01:19:16,Import,GB,PORT_20,LV,870899,4D5QIOH,TFE02OW,115.5,16.5,18.26,LINE_MODE_10,38.4,Low Risk
51088260,2020-01-31,03:11:00,Import,JP,PORT_40,UZ,847990,BFDJJCD,53Y7C7V,2257.0,10.0,9.123,LINE_MODE_40,8.7,Low Risk
46787143,2020-01-31,00:53:43,Import,AU,PORT_20,OM,020629,RQKL0U3,FQKH1PD,5773880.0,6800.0,6729.96,LINE_MODE_10,39.9,Clear
16088287,2020-01-31,07:50:07,Import,CN,PORT_30,IL,841320,L9X0PE1,UDVRLJM,1694.0,140.0,168.146,LINE_MODE_40,91.3,Low Risk
26861830,2020-01-31,10:17:10,Import,KR,PORT_40,RS,691390,51RX2UZ,6Z6EYFS,52.5,5.0,6.061,LINE_MODE_10,100.9,Low Risk
84113159,2020-01-31,13:29:59,Import,CN,PORT_30,WS,730840,YMTXWV7,K7AI82C,32258.88,389.6,382.47,LINE_MODE_10,34.6,Clear
77466458,2020-01-31,06:35:38,Import,CN,PORT_20,SI,120190,FZ6DM1V,UYZJEYH,16746000.0,60000.0,70046.4,LINE_MODE_10,52.9,Low Risk
80339740,2020-01-31,03:15:40,Import,JP,PORT_30,DJ,611599,OQBSZDG,Y353429,26779.32,131.4,133.529,LINE_MODE_40,51.4,Clear
39229152,2020-01-31,12:11:12,Import,SK,PORT_40,ES,871200,SQTL7TI,02TCAWG,2098.7,6.2,7.298,LINE_H35Z1A,49.2,Low Risk
69336320,2020-01-31,01:25:20,Import,CN,PORT_30,MG,391740,H8JRSLI,4VQJR65,204.9,3.0,3.079,LINE_MODE_40,58.0,Clear
60257458,2020-01-31,23:38:58,Import,PT,PORT_40,CL,611090,3ZH4HX3,PF1L1IG,26.6,7.0,8.172,LINE_MODE_40,46.9,Low Risk
83805776,2020-01-31,06:18:56,Import,CN,PORT_40,SI,630790,LGN9ZMM,EYM2IAG,48.99,21.3,24.253,LINE_MODE_10,46.0,Low Risk
55132550,2020-01-31,17:55:50,Import,KR,PORT_30,CA,711291,9F8UI4D,Z64QME2,2128.72,32.8,31.527,LINE_MODE_10,21.1,Clear
28837191,2020-01-31,08:55:51,Import,CN,PORT_20,TH,650500,8FGTICY,ORZ6CO0,169.4,22.0,21.245,LINE_MODE_10,24.1,Clear
65966203,2020-01-31,04:24:43,Import,US,PORT_20,LR,390110,AH03VRS,DWNJQL8,1449250.0,23375.0,22432.988,LINE_MODE_40,14.1,Clear
46001810,2020-01-31,21:36:50,Import,CN,PORT_40,SI,621430,RUJJ1D5,3QNKH41,26938.8,252.0,259.862,LINE_W6UCD9,61.3,Clear
34990694,2020-01-31,05:22:14,Import,DE,PORT_20,UZ,901920,9GUGTXO,GML7A01,0.0,0.0,0.001,LINE_MODE_10,39.6,Clear
18723229,2020-01-31,16:57:49,Import,CN,PORT_20,KR,590320,W91SJK0,DWNJQL8,858.0,15.0,14.95,LINE_MODE_40,38.5,Clear
11866504,2020-01-31,09:19:04,Import,CN,PORT_13,IL,071080,MOW0ARQ,BGAMLWJ,14073600.0,48000.0,49641.6,LINE_MWIDNS,69.3,Clear
82391580,2020-01-31,02:33:00,Import,AU,PORT_40,TT,970300,YBP0WUP,CAPHLT1,28743.75,112.5,112.072,LINE_MODE_40,38.2,Clear
59653433,2020-01-31,23:31:53,Import,JP,PORT_20,CR,841490,ZG3RN9M,AEJ64VX,2411.5,74.2,73.807,LINE_MODE_10,43.2,Clear
84321249,2020-01-31,07:58:09,Import,TW,PORT_20,NG,292390,2YKLNEX,26TQEAT,11340000.0,18000.0,19833.12,LINE_MODE_10,37.3,Low Risk
91310567,2020-01-31,01:34:47,Import,CN,PORT_40,MG,071080,ALL4QH6,M599HF4,21216000.0,80000.0,71776.8,LINE_MODE_40,24.5,Low Risk
46874332,2020-01-31,22:30:52,Import,CN,PORT_16,LR,701890,A3VXVWG,N6QUWW0,1842.0,30.0,30.606,LINE_MODE_40,54.0,Clear
78898981,2020-01-31,15:39:01,Import,CN,PORT_20,JP,401699,FRFZLVX,SPCQMAV,260.0,20.0,20.414,LINE_MODE_40,54.4,Clear
91297384,2020-01-31,01:27:04,Import,VN,PORT_40,WS,380610,XLE36E8,7PN0VA5,10578600.0,18000.0,20265.12,LINE_MODE_10,43.0,Low Risk
14974260,2020-01-31,11:31:00,Import,JP,PORT_20,BA,470730,05XSCCC,49JW5G2,6765984.0,313240.0,299520.088,LINE_MODE_10,17.8,Clear
10602217,2020-01-31,17:55:37,Import,AE,PORT_40,NO,840734,VSNUSR5,HYNAG6V,43500.0,3000.0,3008.1,LINE_MODE_40,42.5,Clear
96579446,2020-01-31,12:33:26,Import,CN,PORT_20,SD,950699,G75YFBZ,8QOEWI1,16856.0,280.0,283.696,LINE_MODE_10,55.4,Clear
42219481,2020-01-31,14:54:01,Import,CN,PORT_40,HN,847759,4M32Q7F,AC8QOYV,76656.8,24.8,24.073,LINE_MODE_40,21.4,Clear
97212405,2020-01-31,02:26:45,Import,US,PORT_33,BA,300490,4CHS0L0,GIWWOZ6,2808078.0,10101.0,10188.879,LINE_30GFAP,52.4,Clear
73782432,2020-01-31,18:19:12,Import,KR,PORT_40,BG,853669,PRTVYKD,0MGEODU,1047.4,2.0,1.94,LINE_W6UCD9,21.0,Clear
80455656,2020-01-31,22:23:36,Import,CN,PORT_40,FJ,711719,RVGD9MY,7FXU7LM,297.27,8.1,7.761,LINE_MODE_10,19.1,Clear
94190337,2020-01-31,02:10:57,Import,KR,PORT_30,EC,903289,0G8ET1T,UXX1AJX,48.06,0.2,0.209,LINE_MODE_10,74.9,Clear
59557316,2020-01-31,18:37:56,Import,CN,PORT_13,ES,320300,J1QD5ZU,52K909P,2508300.0,1500.0,1542.3,LINE_MODE_40,59.3,Clear
16786250,2020-01-31,10:10:50,Import,MX,PORT_30,PL,850140,XPRWYHL,O9QXSRZ,3915.9,22.9,23.156,LINE_LC6XBR,54.1,Clear
15018951,2020-01-31,10:31:51,Import,CN,PORT_20,KR,854370,I6ZZMA2,8N25YR8,110.0,50.0,49.285,LINE_MODE_10,37.3,Clear
94189425,2020-01-31,22:43:45,Import,CN,PORT_40,LR,920600,4UL0PCZ,788EQVZ,20335.0,350.0,349.545,LINE_BX52LT,45.8,Clear
93923058,2020-01-31,20:32:18,Import,JP,PORT_20,UG,950300,1Q4CLPO,XYJLF67,12036.0,20.0,20.144,LINE_VZIZJJ,51.4,Clear
49856628,2020-01-31,01:51:48,Import,ES,PORT_20,MN,210120,8069BH4,8MZ8S7Z,2017920.0,800.0,777.76,LINE_MODE_10,28.3,Clear
17242920,2020-01-31,13:42:00,Import,CN,PORT_20,CR,560311,5EJ36OK,M31P0RQ,19320.0,100.0,102.62,LINE_MODE_10,64.0,Clear
37654920,2020-01-31,19:42:00,Import,JP,PORT_30,PY,848790,XX5C92P,GGIMWDE,477.6,1.0,1.026,LINE_MODE_10,64.0,Clear
33053795,2020-01-31,19:56:35,Import,CN,PORT_30,PL,382561,9KQBFDU,AFVVDCL,21860844.0,127320.0,105708.703,LINE_MODE_10,30.7,Critical
33723901,2020-01-31,11:01:01,Import,CN,PORT_40,FJ,844331,VECWZ76,N19CS3Z,17347200.0,13000.0,10879.18,LINE_MODE_10,18.6,Critical
27090592,2020-01-31,03:01:52,Import,CN,PORT_40,FJ,850990,UM9PKI9,T31A3E0,747.04,324.8,361.515,LINE_MODE_10,40.0,Low Risk
64338359,2020-01-31,16:29:59,Import,TH,PORT_20,PL,220299,5IIG0EF,QXEKXRD,792960.0,3200.0,3141.44,LINE_MODE_10,34.6,Clear
60203971,2020-01-31,16:35:31,Import,CN,PORT_40,TH,200811,EH9FM1K,ZA03N3Z,445200.0,2000.0,1951.4,LINE_MODE_40,24.7,Clear
19888322,2020-01-31,19:04:02,Import,CN,PORT_40,IR,691390,RIJD5FY,RMCH0MJ,1428.0,136.0,122.259,LINE_MODE_10,28.6,Low Risk
89732973,2020-01-31,17:37:33,Import,DE,PORT_40,CA,621149,OUKTGFT,42VLJD6,1501.9,11.5,11.784,LINE_MODE_10,63.0,Clear
12535418,2020-01-31,18:11:38,Import,US,PORT_20,TH,382499,Y1519MH,HDJRIW8,226.25,18.1,18.592,LINE_MODE_10,64.6,Clear
40217161,2020-01-31,10:42:01,Import,CN,PORT_20,PY,732429,TK9JDOT,F8VJJE0,78240.0,320.0,336.102,LINE_MODE_10,110.6,Low Risk
24024435,2020-01-31,02:27:15,Import,VN,PORT_40,AM,081190,JDSN5L8,2N9FMHR,275400.0,1000.0,1043.7,LINE_H35Z1A,69.5,Clear
68494841,2020-01-31,04:16:41,Import,CN,PORT_40,NG,940320,PSSWFNU,IWSDF6W,13600.0,1600.0,1585.12,LINE_MODE_40,34.6,Clear
83368451,2020-01-31,21:50:11,Import,PT,PORT_13,NO,848180,QSAN0WQ,XM2HZT5,4773.6,81.6,84.513,LINE_MODE_10,70.3,Clear
62418151,2020-01-31,19:38:31,Import,KE,PORT_40,PL,030111,J8Y1ZQI,IRWX7TV,224400.0,60.0,59.142,LINE_VZIZJJ,31.3,Clear
81667967,2020-01-31,11:04:47,Import,CN,PORT_20,DJ,940540,40EARXQ,AMPKG0V,26368.0,2560.0,2296.858,LINE_MWIDNS,24.5,Low Risk
48380383,2020-01-31,03:27:43,Import,US,PORT_16,NO,330499,CNMH296,OWMTX73,35620.0,200.0,180.562,LINE_MODE_10,22.5,Low Risk
75386814,2020-01-31,13:10:54,Import,CN,PORT_16,RS,200599,2J9B0QT,2FZMZJH,1412400.0,22000.0,22642.4,LINE_MODE_40,60.0,Clear
44239496,2020-01-31,23:40:56,Import,US,PORT_40,GU,392092,I4TMQR7,ES6KNJT,145737.0,90.0,93.438,LINE_MODE_10,71.9,Clear
29621827,2020-01-31,03:09:07,Import,CN,PORT_20,AT,842420,WEOSSOA,62RAPC6,1425.0,570.0,597.189,LINE_MODE_10,12.2,Clear
57983020,2020-01-31,09:03:40,Import,IN,PORT_40,CA,392690,G1COJJO,W51HNAM,0.48,0.8,0.781,LINE_MWIDNS,25.0,Clear
32088655,2020-02-01,09:10:55,Import,CN,PORT_33,AM,940161,7YM7N6W,5NFHCYP,1832389.6,2792.0,2886.09,LINE_MODE_10,68.9,Clear
93847231,2020-02-01,13:56:31,Import,CN,PORT_12,LR,482390,JF0CFHM,BBSW4KP,1380.0,150.0,161.148,LINE_0U5L56,2.6,Low Risk
69134566,2020-02-01,18:18:46,Import,CN,PORT_56,BA,732690,UH1ZPRQ,F1LGBY0,37.5,25.0,23.83,LINE_MODE_90,11.8,Clear
97128862,2020-02-01,12:06:22,Import,DE,PORT_110,LR,292090,JHEHLCS,5FL9ZXT,0.0,0.0,0.001,LINE_MODE_40,44.1,Clear
49971335,2020-02-01,19:15:35,Import,CZ,PORT_20,UZ,401110,G553U3V,28UO58X,262738.0,245.0,243.456,LINE_MODE_10,42.5,Clear
30408656,2020-02-01,21:46:56,Import,CN,PORT_40,DJ,847130,X6RS7TL,VS8FTT4,3278770.0,1100.0,1054.02,LINE_MODE_40,13.1,Clear
77324931,2020-02-01,17:44:51,Import,CN,PORT_30,IL,610990,F9JPRE6,4YNG3MB,1000.0,16.0,15.931,LINE_MODE_10,43.9,Clear
45897813,2020-02-01,01:11:33,Import,KR,PORT_30,PG,391990,IIO8O5A,S6FZQXK,6.8,68.0,78.842,LINE_MODE_40,45.0,Low Risk
30945173,2020-02-01,13:00:53,Import,US,PORT_40,NO,950699,QPUDM77,0HC870L,602.0,10.0,10.247,LINE_MODE_10,63.0,Clear
74203941,2020-02-01,04:48:21,Import,US,PORT_40,DJ,850720,JQ41EYY,C287EWX,8318108.4,16413.0,17081.009,LINE_MWIDNS,73.6,Clear
98473014,2020-02-01,02:00:54,Import,FR,PORT_40,OM,330290,TJHH0M6,2KJ756N,25953.0,30.0,30.876,LINE_MODE_10,66.0,Clear
85809392,2020-02-01,20:28:32,Import,CN,PORT_20,TT,391990,4LYFENH,6MVEOWF,1.24,12.4,12.278,LINE_MODE_10,40.2,Clear
27040530,2020-02-01,13:15:30,Import,CN,PORT_140,SI,392610,X9IMQQG,QP6KDLN,112.8,4.8,4.662,LINE_VZIZJJ,27.7,Clear
67276593,2020-02-01,23:44:33,Import,CN,PORT_33,KR,950300,SUR9UJQ,CUHEWAM,10575.6,84.0,85.235,LINE_MODE_10,56.4,Clear
38993280,2020-02-02,23:28:00,Import,CN,PORT_30,MN,680299,7F3SVR6,7I11U37,1015.0,50.0,52.31,LINE_MODE_40,5.2,Clear
82119729,2020-02-02,12:26:09,Import,DE,PORT_30,CR,870323,ZAR1J8Z,BLAYTNJ,22213.0,2290.0,2463.857,LINE_MODE_10,9.2,Low Risk
27887366,2020-02-02,03:25:26,Import,PH,PORT_30,HN,080390,WW4OIQ6,9LLGVNF,3685500.0,35100.0,33457.32,LINE_MODE_40,9.8,Clear
80691269,2020-02-02,16:58:29,Import,CN,PORT_13,CR,940389,4A60R9I,TBJKUE4,22389.6,2946.0,2877.358,LINE_30GFAP,31.3,Clear
98987979,2020-02-02,00:03:39,Import,GB,PORT_33,JP,382200,T456LB9,PMU0W61,0.0,0.0,0.001,LINE_MODE_40,17.7,Low Risk
62535913,2020-02-02,21:33:13,Import,CN,PORT_30,MG,842489,L0OYQCH,FLCRF0Z,1969.6,615.5,562.142,LINE_MODE_10,13.8,Low Risk
95279111,2020-02-02,22:21:11,Import,JP,PORT_40,NG,420229,1ZNY80M,W51HNAM,140.0,3.5,4.069,LINE_MODE_10,51.7,Low Risk
14998117,2020-02-02,11:00:37,Import,US,PORT_20,BR,010619,AUZ21ZB,QEQWZ30,75766.6,7.0,6.669,LINE_W6UCD9,9.5,Clear
86899913,2020-02-02,23:59:53,Import,KR,PORT_30,IL,900120,1D6J1EQ,SBZ0QT4,896.22,2.6,2.482,LINE_MODE_40,10.8,Clear
70852847,2020-02-02,06:52:47,Import,CN,PORT_40,SD,620443,8BYVPT3,DYOSK5L,7176.0,57.5,59.668,LINE_MODE_10,71.6,Clear
75807302,2020-02-02,12:07:02,Import,TH,PORT_20,BG,151311,SRTLKS7,RZM2Z77,13880970.0,4050.0,3990.06,LINE_MODE_10,36.9,Clear
35612649,2020-02-03,21:48:09,Import,IT,PORT_20,CR,442010,MNSX8LH,2YMNBW0,150.0,12.0,11.84,LINE_MODE_10,37.9,Clear
29775615,2020-02-03,04:00:15,Import,CN,PORT_16,UG,481950,9GUGTXO,59AVXF3,1180.53,302.7,288.685,LINE_MODE_10,16.1,Clear
27570311,2020-02-03,06:21:11,Import,CN,PORT_20,JP,940360,UMXD5CK,1NYE9WJ,70290.0,9900.0,9956.43,LINE_MODE_10,50.5,Clear
74061090,2020-02-03,10:31:30,Import,JP,PORT_20,KR,960910,SXWDBNG,R4ZGF06,670.5,89.4,88.613,LINE_MODE_10,40.9,Clear
97768443,2020-02-03,11:42:03,Import,CN,PORT_30,RS,540761,UWNQNO0,J1N2MS8,605977.5,1075.0,1117.678,LINE_MODE_10,72.9,Clear
32912698,2020-02-03,19:52:58,Import,CN,PORT_40,GN,540792,7EQ5F4K,E3Q8ABV,333960.0,550.0,542.96,LINE_MODE_10,38.2,Clear
62151359,2020-02-03,08:59:59,Import,CN,PORT_30,SV,420292,708A72F,GFQ1SLJ,2138.4,88.0,78.708,LINE_MODE_10,33.5,Low Risk
13187996,2020-02-03,10:15:56,Import,JP,PORT_20,GN,401220,8V9TP7G,GV4KUH5,1687760.0,14600.0,14427.72,LINE_MODE_10,38.9,Clear
27388418,2020-02-03,00:01:38,Import,HN,PORT_16,EC,610990,9GWFI8Q,VB68VJQ,18.75,0.3,0.308,LINE_30GFAP,64.6,Clear
62439303,2020-02-03,02:03:03,Import,PL,PORT_16,PY,481950,9QP42DK,QNMVFXR,24246.3,6217.0,6277.305,LINE_MODE_40,47.1,Clear
80597790,2020-02-03,14:16:30,Import,DE,PORT_30,IL,401693,BWRMYHS,O1O5YCD,0.0,0.0,0.001,LINE_MODE_10,73.9,Clear
82228743,2020-02-03,19:07:03,Import,CN,PORT_40,TH,853690,RFVS2HN,3TB06TL,11784.0,16.0,15.835,LINE_W6UCD9,33.9,Clear
77518362,2020-02-03,14:04:42,Import,CN,PORT_40,BA,090421,KQ5I0E6,7MH8864,8249600.0,8000.0,7641.6,LINE_MODE_40,11.1,Clear
28003875,2020-02-03,03:51:15,Import,RU,PORT_20,PL,030633,KN5K2OH,7FXU7LM,2375750.0,2500.0,2559.25,LINE_MWIDNS,62.3,Clear
85941208,2020-02-03,00:01:28,Import,US,PORT_40,LR,291419,PIRJPAS,IS1YATG,3678201.6,3264.0,3205.901,LINE_MODE_10,34.9,Clear
20737164,2020-02-03,10:43:24,Import,DE,PORT_20,SD,390690,QQJZ9MD,VBWF625,20079.0,345.0,399.455,LINE_MODE_10,50.6,Low Risk
27845097,2020-02-03,20:56:57,Import,CN,PORT_30,HN,071080,709VF5M,3L90EU2,26520000.0,100000.0,96270.0,LINE_MODE_10,22.1,Clear
55365131,2020-02-03,19:08:11,Import,RU,PORT_20,NO,870240,HQF9WXY,JUTW0U7,112967905.6,3454.0,3439.148,LINE_MODE_40,37.9,Clear
48168505,2020-02-03,17:48:25,Import,CN,PORT_30,AM,392690,PXURPAB,VC3AC65,6.3,10.5,10.066,LINE_MODE_10,19.4,Clear
27413233,2020-02-03,09:15:13,Import,CN,PORT_30,DJ,340399,IRHXMGG,DV61O8W,7549.5,15.0,16.912,LINE_MODE_50,39.4,Low Risk
19514107,2020-02-03,03:27:07,Import,JP,PORT_20,SV,620333,82B7LHO,QQW2R8V,221.6,2.0,2.338,LINE_MODE_10,53.3,Low Risk
